"","ZCTA5CE10","max99_1","max99_2","max99_3","max975_1","max975_2","max975_3","max95_1","max95_2","max95_3","min99_1","min99_2","min99_3","min975_1","min975_2","min975_3","min95_1","min95_2","min95_3","diff01_1","diff01_2","diff01_3","diff025_1","diff025_2","diff025_3","diff05_1","diff05_2","diff05_3"
"1","90001",0.0844213841495041,0.709485251770098,2.7001541775071,-0.0262130925056994,0.283529580759691,0.596559675226043,0.0135502100687355,-0.0993018842760933,0.0984262623174528,-0.346267693600585,-0.68245036887754,-0.952931812610561,0.0555151385394473,-0.0289272262390058,-0.610336267380336,-0.100697961036482,-0.189593684780275,-0.240565952189852,-0.573293916661393,1.42488472842335,0.800184022110964,-0.177551847441396,0.179786069916965,0.140674433905452,-0.297037263671289,0.254363622325566,0.75535194740933
"2","90002",1.59944708332729,0.935229163865121,0.932336252045292,0.503879859390873,0.734471938270837,1.08382490592679,0.256094352509867,0.440890452005146,0.484628587755451,0.485604932534476,0.821705615711992,0.746288647322217,-0.145262116958005,0.55199747176574,0.237957856980396,0.106545090992157,0.159103996225148,0.199934485536192,1.43416812483844,-0.403170646295315,1.53447409210398,0.676048809537777,1.18872388969972,1.11928463752166,0.373489136225249,0.279789760971669,0.37959071955484
"3","90003",-0.100106414886436,0.154205265456291,0,0.127395690141448,0.0983361495081658,0.688421985050166,0.0202257136354827,-0.0359830162339601,0.436934535764741,-0.470035079737587,-0.385589383335145,-0.757505598729048,-0.233521076751304,-0.0298996611848041,-0.15621295329647,-0.404554181837242,-0.651788672668216,-0.814921790241652,0.168089341962446,-0.975898517036942,0,0.237716295672702,-0.183675242461483,-2.01051280879782,-0.0279008192745624,-0.20958714361088,-0.568970984456873
"4","90004",0.695221437269914,1.30695307415321,-0.882941897872398,0.617734172113708,0.2081399037629,-0.503637552156671,0.357269374570829,0.255857611663832,-0.146704125260724,-0.419815385271863,-0.253185526742414,-0.45282285864927,-0.103342184310066,-0.168633254951488,-0.245346227429549,-0.0364269578050103,-0.449503398382685,-0.521738498779134,-0.55386021067777,-0.31976901753844,0,-0.364188265363984,-0.203117288968817,-1.55753987358662,-0.221251115145563,-0.575214875581326,-0.186687500723013
"5","90005",-0.0809206814124078,-0.863578044125639,-0.54951421447627,-0.243061581615083,-0.260063991588898,-0.652405754399359,0.0109945967225074,0.0196183458597457,-0.10147657020278,-0.271683905135404,-0.0522989701545288,-0.244583062197645,-0.292267950215152,-0.337441098529436,0.0248048274034382,-0.00877534272047718,-0.0729471665713666,0.180875145326375,0.424573340791508,0,0,0.37731193637362,0.698207371877303,0.456317877843646,-0.0391829125810482,0.302579582653923,0.290271761426483
"6","90006",-0.102424376183883,-0.524422721310058,-1.09165688148588,-0.024486681582942,-0.38701076595531,-1.54856659632445,0.159135124225171,0.0798023856871157,-0.0936758790112666,-0.441048975141147,-0.430549113732079,0.162482060752911,-0.359039429428854,-0.112925141359528,0.0349701771767976,-0.140154912176487,-0.439614360912345,-0.43317468177363,0.0873817566938064,0,0,-0.109308875377069,-0.0340418397825976,0.743071262941909,-0.122881000507905,-0.355929756867605,-0.189736990671703
"7","90007",0.242839524702218,0.438072408272347,1.25813889288269,0.0541669495929698,-0.119880640057809,0.646769664743433,0.219941572151986,0.233474951196859,0.383302641390076,0.203125867174776,0.127549871196755,0.576729337144001,0.441296299215138,0.195630640898742,0.577877306864419,0.290582706386321,0.224864251832167,0.174564311141452,0.00799762742878286,0,0,-0.104341113735822,-0.765474975683287,-0.90577045083973,0.158884485370573,-0.466399042355886,0.303162555294544
"8","90008",1.6468720319361,1.85815314997401,0,0.958934921492752,0.785824384856649,0.243129432733416,0.233798458833727,0.830341242619086,0.44734018766605,0.697034472057914,0.264302244174705,0.646006712527498,0.335389191211331,0.221176111255322,0.180083536009786,0.196514205062006,0.0820713135818068,-0.146064553743728,-0.053437598963273,-0.413235364473933,0,0.0318396885598766,-0.0338513124611577,2.64220225018177,0.311955962633177,0.0909784566814461,0.495377745225622
"9","90010",-0.129486354842245,-0.143346495141601,-0.185706770689905,-0.00119486838739058,-0.160787772594013,-0.160825361798103,0.020284965387738,-0.0490989528595341,-0.0402804091927228,0.207535936500074,0.262330276451047,0.375221563624193,0.0169607492276118,0.121330063776995,0.250428993644708,0.025570009364153,-0.00814958448585268,0.0596499495344619,0.0407914581158609,0,0,0.0205048115893572,-0.0798267632577222,-0.0992415972560022,-0.000593596949391796,0.0214933419480266,0.0543913662878428
"10","90011",0.0580166920185714,-1.12636139472998,-2.58489210368939,-0.0339468680289448,-0.21889116531254,-1.08630065971562,0.519159212322394,0.633264241145865,0.392478513961693,0.462859011381532,-0.397424440562657,-0.652564592923032,0.177958851970295,0.124505521223401,-0.71643222494685,-0.0157093156975886,-0.0299903325347408,-0.214752628761316,0.296119395178566,0,0,-0.0529719137494128,-0.16283233266379,0.884246622989335,-0.289345361374386,-0.488322630020483,-0.0521876401284645
"11","90012",0.140046685174638,-0.065472457427842,-0.747641013153868,0.0109045756479647,-0.406496424746012,-0.063369099881395,-0.032270439162998,-0.531863893952004,-0.36368365678813,-0.29264111551554,-0.348712430158353,0.370490671270551,-0.183134366747016,-0.328081672861459,0.199102061373068,-0.121044166581278,-0.0565338564290797,0.0626796447684315,0.537891941906301,-0.216669936754667,0,0.0780236507818267,-0.358362993542888,-1.11154046576358,0.125401156709486,-0.239989010423519,-0.132990937464402
"12","90013",-0.112680906310803,0.352994374236048,-0.149927389013672,-0.0446097464614205,0.0922208929344455,0.120260857820546,0.0380462939125179,-0.13480289657687,-0.163387546580162,0.026850540280916,0.314194068313147,1.18374149916134,0.114432132260892,0.183762129046676,0.609735715747749,0.0884693591944462,0.126852477780203,0.457191403731278,0.394905605875406,0.962209336702262,0,0.194803762330734,0.0783134017380204,-0.234525940586199,0.104350937163287,-0.156987802001288,0.0730849859640621
"13","90014",-0.106605430449276,-0.193196523284212,-0.364645937769752,-0.177322247023093,-0.0634067333522922,-0.102992068383616,-0.194879068076899,-0.0680157327332061,0.319028753894882,0.0699686199364971,0.333810023707574,-0.13164278361227,-0.223495019805176,0.0145200779095502,-0.249760084993869,-0.0941874009073426,-0.0199326225871814,-0.125289288184132,-0.207876731394842,0,0,-0.0406464366245902,-0.202091954855046,1.45623208854043,0.0942735672422271,-0.112834879765212,0.109343556911686
"14","90015",-0.570419104325003,-0.292972457816336,-0.177017803810651,-0.381233994652756,-0.154855730088206,0.0425512197589578,-0.134895629002241,-0.0912003920060336,0.0581142925823463,-0.12621661959871,-0.490731933057233,-0.227217452481037,-0.193141671939391,-0.0511667340979689,-0.162667526955254,-0.11590468987718,-0.0715025552759175,-0.0120004929184348,-0.177594211116239,0,0,0.0295738189137002,-0.147326972496952,-0.793135122571245,-0.032447207471959,-0.127910221753173,-0.317339202095303
"15","90016",-0.482941673975098,-0.324627642207078,0,-0.215971514230237,-0.0973312373536382,-0.0895011463495639,0.0294919711632244,-0.198354226339047,-0.0371704271591263,-0.90061672669621,-0.823532656245414,-0.071502099750377,-0.653543716190918,-0.865581050633034,-0.542617982517054,-0.491951588801926,-0.916043082566059,-0.908731651585819,0.395586517712601,1.70433671481125,0,0.388970736435579,1.33975149124313,1.48043040366965,0.269943221158548,1.15066864004639,1.43256206566275
"16","90017",-0.316892919039755,-0.275392532479187,-1.19257746772472,-0.158629252598587,-0.224335576464148,-0.338614081794547,-0.209103128209666,-0.204060342883449,-0.234134203141756,-0.552387144025346,-0.582379861263376,-0.0865704382436311,-0.431599295706342,-0.758048497134069,-0.552513319530022,-0.185509852554702,-0.141417828647745,-0.0426877289550659,-0.0888575490332682,0,0,0.0838904102690319,0.237951528200648,-0.176980239637964,0.131178680467295,0.391485721014447,0.30557388557497
"17","90018",0.204394316203598,1.36410740532446,0,0.303882192632726,0.455923395490908,1.35857628411951,0.275203022606143,0.371915832139121,0.588726759545518,0.188825263608451,1.42958272127658,1.92182380579862,-0.0790385814749904,0.425366811312987,0.65361830205158,-0.144153823645141,0.0119567719189126,0.518226700920739,0.466026068654637,-1.30360694255451,0,0.517485744010281,-0.334561382288388,0.72398714382087,0.451784138740397,-0.0814774060196078,0.238997989755329
"18","90019",0.427726991331257,1.49590122737033,0,0.00669264223066066,0.840939186708405,0.715325649472394,0.0702097937783062,-0.103976123414552,0.172477270229576,-0.217913756993664,0.485152666110644,0.271230869713751,-0.360023928120728,-0.0192477570108175,-0.142512268862431,-0.0264383367358481,0.0379906891570318,-0.075961465341878,0.0658308427172002,0.48001232114653,0,-0.483676609321992,-1.24787655212663,-2.02365534790392,-0.233080336314539,-0.333162344285535,-0.302135485393951
"19","90020",-0.00710938514219607,-0.221660841984325,0.987983521836797,-0.115266823427728,-0.556901297964449,-0.255750335167659,-0.181344505897186,-0.359952977416103,-0.561932845216831,-0.427645111107263,-0.379839435415136,-0.154827009750095,-0.178773509139297,-0.158435430831185,-0.344170334126211,-0.157843863368374,-0.0650958739586217,-0.295294405246433,-0.219276928096786,-0.790392167631557,0,0.21501812306849,0.376688691094615,0.557618507805403,0.286165254332192,0.104697585485737,0.470318866967546
"20","90021",-0.21860851341171,-0.243560325134745,-0.171818134813672,-0.0193342090733393,-0.0568409868298887,-0.0340483907212375,-0.0226395095189851,0.00646119768012324,-0.133332946706741,-0.0269511384352379,-0.0534991084714473,0.0468346762529843,-0.0334886238105377,-0.0125835460245,-0.0554254625218695,-0.0254928122130527,-0.0415049104106903,-0.040729748651302,-0.000642756949968494,-0.156808939292832,0,-0.116239663078137,-0.279941459105493,-0.239629562895993,0.0600001282034123,-0.185390567673195,-0.240867305744257
"21","90022",-0.6345072634029,-0.371408769776138,-0.437596860469689,-0.468478031100164,-0.097880180672217,-0.199665693861736,-0.423608967720676,-0.29373314755164,-0.465002155603139,-0.861782358690454,-1.05326860996651,-0.714846561131233,-0.296489099363073,-0.833891146968402,-0.82980318572924,-0.296068096059598,-0.500043130734156,-0.960698472435678,0.678573698097669,0.999299500573251,0.798969795246903,0.317915201518457,0.35273947977571,0.875288870226066,0.0931951520731141,0.383224891167658,1.02155099532474
"22","90023",-1.21914772891905,-0.766596610177551,-0.176859936341761,-0.402776816038958,-0.871021981307855,-0.843576920836224,-0.0555196224970714,0.0390533885747836,0.304408406380519,-0.212398782573943,-0.784753636410645,0.118103257091348,-0.00514468713216713,0.188581899839161,0.395101820082985,0.187189055868353,0.173144271972171,0.612886888689623,0.0601938204748945,1.31214299906149,0,0.0226431237163027,0.388347916616721,0.252229815138866,-0.157026836171963,0.258040943009895,0.180649410471599
"23","90024",-0.40052373968783,0.310312221589693,-0.688887758194134,-0.185227335632783,0.332888152401049,-0.517474586808021,-0.118749506007032,0.0625179962277615,0.154842571407394,-0.198911709614112,-0.983465517007448,-0.442742953054845,-0.394641941423618,-0.363438767710827,-0.604437004845052,-0.159883703235712,-0.105185617895138,0.0415662176724511,0.889800330210311,1.4645246827073,0,0.25450798948239,1.01663790210986,0,0.0732572197325219,-0.0250649724993645,-0.549589988515522
"24","90025",0.196724759702836,0.38314658485905,0.231182450274541,0.273824810113043,0.280008922961711,0.0770637928882322,0.0723272986107538,-0.0539564447956082,-0.111831261257579,0.115390460238487,0.202453297543926,-0.255222044125958,0.0888899051586895,0.0355080438233769,0.0841597098985846,-0.0720082733514337,-0.19411730547055,-0.154784021438935,-0.51898286880579,-1.01124748575429,-1.97187555415282,-0.045740761136938,-0.460746347270929,-0.780572740885611,0.0670577476418835,-0.379349936118259,-0.211103287352848
"25","90026",-0.242899401384936,0.721440750132921,1.09133383050332,0.255850175023034,0.0760831783799763,-0.122839337288117,0.443609096331521,0.66136641192815,0.407120741542102,0.270066781283765,0.495380229544893,1.07511438076086,0.213282253420593,0.571461460935949,0.737128005418826,0.317296480841227,0.353176763810709,0.34617138239542,-0.714051018874297,-1.01907781978371,0,-0.510269002394553,0.39015543199048,-0.232849823429292,-0.157666906999923,0.200613370877266,0.150020310161685
"26","90027",-0.27913136005558,0.909504681267223,0.315954306440601,-0.332782684978732,0.038293631975896,0.432448976948928,-0.359518672408078,0.0119137210859372,0.119978768382018,0.639412660782979,1.18805332316293,2.34405074687547,-0.0300791681759535,0.164911402592822,0.48732260584553,0.289833290942643,0.400212593455109,0.377357445396809,0.417902581354111,-0.463086442937464,0,-0.285837323714524,-1.21288047602738,-1.28313429170407,-0.0979304150018083,-0.642281053129387,-0.827181467281521
"27","90028",-0.264663328552251,-0.114436232534052,0.294160175648732,-0.366698379823874,-0.184975419686784,0.0322510447843828,-0.0872638383708318,-0.45241440806238,-0.109604823776522,0.0438119232875141,0.0406552577519148,-0.0459902147968476,-0.14861005263991,0.0703447123880019,0.174099018096398,-0.399415551914318,-0.282474228653268,-0.394808235012137,-0.536320821119204,-0.0943127502184551,0,0.00858033325326607,0.509876493215209,0,-0.179082853686948,-0.289936418930235,0.0683807018061831
"28","90029",0.298864776469338,0.632263557109381,0.591094361646888,-0.0360299719197167,0.0533270191688495,-0.0531308340347046,-0.152334453058935,-0.16136100460742,-0.174971920222736,-0.0240799568764929,-0.334838327804305,-0.157251222763933,-0.261793773569876,-0.261239489197946,-0.136394222816283,-0.228242315698505,-0.192106731826696,-0.291197505012317,0.359634695926475,0.224357205651504,0,0.375040804555562,0.393871617388303,0.297578719060902,0.378448161438153,0.469602483286962,0.67804556838978
"29","90031",0.065562598891642,-0.104655776399135,0.412938610889874,0.266621456295205,0.385439809191535,0.320443278392669,0.099673133820319,0.173731795729843,0.118922386757754,0.323171691589153,0.611221174213953,0.65761722916169,0.229237881466832,0.137232562126692,-0.126337133069239,0.219746700344823,0.259897703855179,0.235118522519631,0.533985562815982,1.83545163749546,2.58856125213821,-0.0771014992967615,1.03884455850511,1.38954777544277,-0.0606860778027993,0.470165824704867,0.701923209167633
"30","90032",0.237359814933643,0.481151234347124,1.51683290508945,-0.223360659335764,0.119624296975626,0.466621519891476,-0.234199494056364,-0.0519598669973443,-0.083387586240506,-0.105791180572779,0.291161430973374,1.48409272010246,-0.0722368462685062,0.157417162670038,-0.0641099345698467,-0.186465762067032,-0.214400040865894,-0.316945800881225,0.350710204764565,-0.523964027787495,-1.3253923954778,-0.0535007739643818,-0.587454333212647,-0.705803869587706,-0.0597585699353252,0.0537904080042925,-0.07007838268852
"31","90033",-0.969796193488852,-0.902051562709106,0.324826554113325,-0.436032688077743,-0.58834498679442,-1.39897170898824,-0.1051938566013,-0.112002235920514,-0.481741860236451,-0.0629887606878143,-0.19991951932849,-0.145015924750896,0.26645283429122,0.428682969774039,0.84830338253396,0.200763198547531,0.451363855908925,0.785457265879648,-0.190784473276496,1.62483596951562,0,-0.183505777755821,-0.538182213189675,-0.86011822708739,-0.0735274480197434,-0.344958973165326,-0.459002915498561
"32","90034",0.168952116627679,0.509757857262219,0.507648010989944,-0.0681890981710532,-0.27297655576791,0.407086409972849,0.00625961403371708,-0.153494208466702,-0.0778541208712382,-0.232903604184928,-0.372492951224078,-0.161906389004235,0.0968396546416655,-0.00995241249149699,0.455467079703763,-0.0530427276905988,-0.321549427386996,-0.138812355106958,0.62090238258507,1.73473114158605,1.13545270577466,0.247511602851284,0.878143490985424,1.45468716851449,0.326550741144965,0.334496239099144,0.191488960779718
"33","90035",0.390083647957617,-0.212057276043314,0.750659084682718,0.414257231851922,-0.0661537880948743,0.568274720176873,0.216009998775146,-0.0292073163256615,0.115939640894036,-0.239140391496476,0.0574446441556545,-0.336424238377995,-0.17610469304607,-0.159398379542224,-0.305750175763963,-0.091328915481655,-0.0983564095772025,-0.209711265103737,0.38854282398885,-0.408023831597031,-0.0983428239108525,0.0974728867349995,-0.567976410985753,-0.556348503282752,0.129370474390613,-0.144312071517681,-0.123640552812586
"34","90036",0.68153970515343,0.830615809845326,-1.48934522524769,0.154218715193915,0.32955928358946,-0.694133954452691,0.116378454179405,0.122204083704275,-0.000615204013021512,0.0985771501000343,-0.196687581048667,0.552849307600016,-0.0432600403875713,-0.506689987296121,-0.230572441560105,0.0907969899328839,-0.250831824293691,-0.16951164991763,0.13159807844151,1.98242517574226,0,0.153774109995413,0.62216836409757,0,0.205406082600506,0.509048525336276,0.664549549947566
"35","90037",1.02466058119203,0.860514908693344,1.82250358524724,0.770871744160645,0.709664958480927,0.373699175379097,0.127064121259284,0.315018400344135,0.475656149536175,0.896986809344048,1.00165971058058,1.31380236571406,0.410092904189664,0.206852400287584,0.0387564566286653,0.364557479697187,0.205301825131255,0.187226997532429,-0.0621953350742119,0,0,-0.0700809281393815,-0.220126481316277,0.280210912163383,0.261791646347121,0.0637983918380138,0.59004621717584
"36","90038",-0.323608560847814,0.312413507350262,-0.208831523973749,-0.067048362593441,0.00417803269071523,-0.680774478832525,0.0908022328637376,-0.0305248131939495,-0.106228834487767,0.450669269764255,-0.840679299474546,-1.07537346061341,0.192079410131461,0.0695227262772978,0.036615188959696,-0.0864580066604736,-0.037568419730433,-0.12807045774318,-0.148757802253654,0.958705144326076,0,0.0411429088175069,0.248976418774077,0,0.131672447371562,0.294628692804162,-0.408461137383052
"37","90039",0.55553431441538,0.458986973267872,0.530808100210018,-0.240345828157703,0.171198608933878,-0.0865026495819011,-0.0422621742138063,0.0745882015678879,-0.010468745904039,-0.24933847397409,-0.0818136971217378,-0.680976831694912,-0.0563156182312834,-0.141234458551419,-0.206108758383896,-0.168707528087143,-0.127507223744604,-0.589645319537586,0.131513915155408,0.493288709314699,0,-0.210620418472228,-0.0711874067726571,0.0542072555151625,-0.20909433820771,-0.127024703018128,-0.0404741314113438
"38","90040",0.0718177778220292,-0.416821355891263,-0.607225725111251,0.145441307042819,0.00652437621974916,-0.0896769158916013,-0.042855232372776,-0.0780248190829922,-0.223327294453858,-0.0578104070332522,0.151818267087439,0.0733743416308411,-0.0405571398502836,-0.142850937246101,-0.234605253408166,0.00604782733586042,-0.0917458375245136,-0.13606962596497,0.209526835669944,-0.454909214357579,0,-0.0339067771673743,-0.41388107351841,-0.488077062822323,0.0179079213631425,-0.0762766851667082,-0.248705551865586
"39","90041",-0.294921466654996,-0.218912468915769,0.0729369822250881,-0.190033238054191,-0.15352700586406,0.473030137555447,-0.0683791136673983,0.0126108143205047,0.018331763466925,-0.284996797080296,-0.616516318108488,-1.69864540098827,-0.137546368720033,-0.3081240120887,-0.491044690460727,-0.103908991525098,-0.0423815524947171,-0.10080601318708,-0.329624135832337,-0.69027861661129,-1.30527975903881,-0.266340999903525,-0.373928347550947,-0.609725493643287,0.148988217360459,0.174089725105123,0.0299962156725107
"40","90042",-0.36708805523958,-0.0452364892145209,1.8341395857913,0.0666232792220491,-0.00541437372723065,0.128810632210743,0.163111430065186,0.173057814115396,0.167205874252678,0.735906179041514,0.589751320400557,-0.722778869539847,0.674705493858994,0.817806930122609,0.545234905229154,0.393312338886044,0.363334738024587,0.43119936210869,-0.0580111830617725,1.42063492981948,3.04373514506237,0.107292295235275,0.210320153147105,0.497820520638287,-0.152866469431178,0.210228123721971,0.290613915851783
"41","90043",0.115947353044328,0.359038066129209,0,0.201277017278812,0.504942516408763,1.1136277790291,0.205904395103241,0.349085691067517,0.756395109084418,-0.781272341758012,0.200023577638083,1.03568700163044,-0.437317208046378,-0.283578978090754,0.155619503297396,0.103894428203178,0.029266764296589,0.284392849047932,1.07814401336001,0.622692015388746,0,0.511717942691135,-0.0861208014953787,0,0.40034452137585,0.489038548977216,0.284781534108744
"42","90044",-0.602434635135348,1.10508482863846,0,-0.506107539396815,-0.861150857366514,0.0677120265905294,-0.131998814535772,0.137413712665786,0.661554789566986,-1.2519200974007,-1.01785270471094,0.237218274522974,-0.868371336430705,-1.10278715394091,-0.980521215882705,-0.0345296974699207,-0.0249158411909248,0.17840375564283,-0.40688109308747,-4.36098939245258,0,0.0411780506836081,-1.27357048462971,-2.94330385727277,0.0123704554546307,-0.184216601405924,0.881398517648967
"43","90045",-0.748502416941731,-0.103737990347168,0,-0.382070816160279,-0.393916520909436,0.366262257923709,-0.370232739807769,-0.486950765127615,0.00808487833840365,-0.379165956358856,0.0713289739976892,0.977074946716139,-0.485574109226815,-0.136492934520155,-0.607917021926135,-0.295527319122128,-0.317763673258458,-0.683032909712587,-0.0101899267730232,0.508306965203229,0,0.0857505430522569,0.30504005744526,0.371998308170651,-0.0274733402255819,-0.0829202601287651,0.376823908586175
"44","90046",0.619221289412144,1.1803902930026,2.24465476327791,0.0230205344651102,-0.514995434539093,-0.539423193646845,0.267432674602543,0.0936255599306217,0.50767878153311,-0.125046356082383,0.0483416494442846,-0.0122697678772898,-0.0260779126340642,-0.230569997011287,0.439722813155425,0.0229442828323344,-0.144030534256126,0.0178548153254118,-0.51161557405119,-1.59985558776331,0,-0.564027801749822,-1.24268870663616,0,-0.437374135679894,-0.216914712969541,-0.37287453071279
"45","90047",-0.628725474189429,-0.464596331112105,0,-0.725073100530376,-0.874707477542315,0.0213353410651243,-0.253348799112751,-0.831169923253564,-0.0837501890186073,-0.899751464768078,-0.702277085704349,-0.96827422052816,-0.677616867133246,-0.455397436577212,-0.753983021615686,-0.301728349941228,-0.133961353079999,-0.374798168869811,0.492684547568889,-1.62596057312223,0,0.130849359596254,-0.881956490239256,-0.079585448886664,-0.0829059416898211,0.200635362965407,0.375267909320434
